" 1 -fach unrolled:"
30048.388488, 1999.544332
36122.872490, 1969.242211
43425.354323, 1961.691256
52204.082015, 1960.717424
62757.488604, 1959.277726
75444.337374, 1958.832823
90695.918024, 1959.723725
109030.708368, 1958.056015
131072.000000, 1958.302724

